=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n716/Vrp-Set-X-n716-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 48 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 715 CLIENTS AND 48 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 3.93 | Feas 60 45333.16 45782.09 | NO-INFEASIBLE | Div 0.58 -1.00 | Feas 1.00 1.00 | Pen 9.38 0.85
It    500     66 | T(s) 13.34 | Feas 44 44618.38 44935.53 | Inf 48 44900.63 45274.25 | Div 0.51 0.50 | Feas 0.77 1.00 | Pen 4.16 0.38
It   1000     20 | T(s) 22.33 | Feas 37 44381.28 44513.90 | Inf 48 44267.80 44413.51 | Div 0.50 0.49 | Feas 0.27 1.00 | Pen 2.17 0.17
It   1500    330 | T(s) 31.52 | Feas 58 44261.39 44433.51 | Inf 42 44260.33 44355.69 | Div 0.48 0.50 | Feas 0.18 1.00 | Pen 2.26 0.10
It   2000    158 | T(s) 40.29 | Feas 27 44184.95 44422.17 | Inf 62 44144.66 44255.79 | Div 0.53 0.48 | Feas 0.29 1.00 | Pen 2.31 0.10
It   2500    658 | T(s) 48.66 | Feas 38 44184.95 44276.40 | Inf 53 44123.61 44190.55 | Div 0.49 0.46 | Feas 0.23 1.00 | Pen 2.35 0.10
It   3000     64 | T(s) 57.16 | Feas 34 44084.78 44286.48 | Inf 38 44077.84 44203.83 | Div 0.51 0.49 | Feas 0.17 1.00 | Pen 2.40 0.10
It   3500     17 | T(s) 65.54 | Feas 55 44074.34 44195.12 | Inf 53 44024.33 44163.39 | Div 0.47 0.47 | Feas 0.21 1.00 | Pen 2.45 0.10
It   4000    207 | T(s) 74.01 | Feas 31 44062.29 44216.44 | Inf 44 43974.09 44083.36 | Div 0.48 0.43 | Feas 0.20 1.00 | Pen 2.45 0.10
It   4500     52 | T(s) 82.16 | Feas 50 44036.46 44144.93 | Inf 40 43974.09 44100.04 | Div 0.46 0.47 | Feas 0.16 1.00 | Pen 2.45 0.10
It   5000    103 | T(s) 90.51 | Feas 31 44023.99 44143.96 | Inf 37 43974.09 44068.42 | Div 0.48 0.45 | Feas 0.22 1.00 | Pen 2.45 0.10
It   5500     39 | T(s) 98.34 | Feas 55 43981.94 44090.43 | Inf 60 43933.59 44028.34 | Div 0.45 0.43 | Feas 0.10 1.00 | Pen 3.06 0.10
It   6000    282 | T(s) 106.17 | Feas 43 43893.26 44081.12 | Inf 41 43891.56 44010.77 | Div 0.46 0.44 | Feas 0.21 1.00 | Pen 2.60 0.10
It   6500    782 | T(s) 114.15 | Feas 32 43893.26 44046.20 | Inf 39 43881.64 43991.37 | Div 0.47 0.44 | Feas 0.21 1.00 | Pen 2.60 0.10
It   7000   1282 | T(s) 121.78 | Feas 34 43893.26 44008.24 | Inf 57 43880.56 43952.30 | Div 0.44 0.40 | Feas 0.21 1.00 | Pen 2.60 0.10
It   7500   1782 | T(s) 129.30 | Feas 65 43893.26 43990.97 | Inf 47 43873.02 43957.08 | Div 0.41 0.42 | Feas 0.25 1.00 | Pen 2.65 0.10
It   8000   2282 | T(s) 136.70 | Feas 51 43893.26 43967.49 | Inf 26 43860.67 44084.28 | Div 0.41 0.48 | Feas 0.17 1.00 | Pen 2.65 0.10
It   8500   2782 | T(s) 144.25 | Feas 35 43893.26 43974.05 | Inf 61 43860.67 43929.46 | Div 0.43 0.39 | Feas 0.16 1.00 | Pen 2.65 0.10
It   9000   3282 | T(s) 151.78 | Feas 28 43893.26 44050.47 | Inf 44 43816.73 43915.86 | Div 0.47 0.41 | Feas 0.29 1.00 | Pen 2.30 0.10
It   9500   3782 | T(s) 159.42 | Feas 55 43893.26 43972.49 | Inf 39 43817.65 43938.42 | Div 0.43 0.43 | Feas 0.19 1.00 | Pen 2.76 0.10
It  10000    202 | T(s) 167.05 | Feas 37 43833.67 43950.88 | Inf 55 43816.83 43892.74 | Div 0.41 0.37 | Feas 0.30 1.00 | Pen 2.34 0.10
It  10500    108 | T(s) 174.30 | Feas 51 43813.81 43866.97 | Inf 46 43797.61 43861.88 | Div 0.23 0.33 | Feas 0.23 1.00 | Pen 2.39 0.10
It  11000    172 | T(s) 181.04 | Feas 47 43785.13 43852.39 | Inf 31 43772.65 43823.69 | Div 0.30 0.32 | Feas 0.13 1.00 | Pen 2.93 0.10
It  11500    232 | T(s) 187.64 | Feas 40 43776.36 43843.76 | Inf 61 43756.90 43798.20 | Div 0.31 0.26 | Feas 0.13 1.00 | Pen 2.98 0.10
