=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-A-n32/Vrp-Set-A-n32-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 9 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 31 CLIENTS AND 9 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.03 | Feas 38 787.08 817.01 | Inf 38 771.58 773.33 | Div 0.32 0.04 | Feas 0.62 1.00 | Pen 4.53 0.85
It    500    502 | T(s) 0.14 | Feas 25 787.08 832.68 | Inf 29 768.08 803.95 | Div 0.46 0.42 | Feas 0.17 1.00 | Pen 2.78 0.38
It   1000   1002 | T(s) 0.25 | Feas 37 787.08 816.31 | Inf 25 768.19 818.18 | Div 0.33 0.48 | Feas 0.26 1.00 | Pen 2.84 0.17
It   1500   1502 | T(s) 0.36 | Feas 57 787.08 799.71 | Inf 62 769.33 779.99 | Div 0.23 0.19 | Feas 0.22 1.00 | Pen 3.41 0.10
It   2000   2002 | T(s) 0.47 | Feas 38 787.08 806.12 | Inf 48 770.69 780.39 | Div 0.30 0.16 | Feas 0.15 1.00 | Pen 4.09 0.10
It   2500   2502 | T(s) 0.58 | Feas 59 787.08 795.59 | Inf 33 769.60 801.87 | Div 0.21 0.39 | Feas 0.19 1.00 | Pen 3.55 0.10
It   3000   3002 | T(s) 0.68 | Feas 27 787.08 826.08 | Inf 51 768.78 773.56 | Div 0.44 0.13 | Feas 0.13 1.00 | Pen 3.14 0.10
It   3500   3502 | T(s) 0.79 | Feas 31 787.08 818.99 | Inf 43 770.19 791.77 | Div 0.40 0.31 | Feas 0.15 1.00 | Pen 3.84 0.10
It   4000   4002 | T(s) 0.89 | Feas 52 787.08 798.44 | Inf 65 769.16 770.48 | Div 0.20 0.05 | Feas 0.20 1.00 | Pen 3.33 0.10
It   4500   4502 | T(s) 1.00 | Feas 63 787.08 789.18 | Inf 65 769.30 772.81 | Div 0.13 0.07 | Feas 0.06 1.00 | Pen 3.39 0.10
It   5000   5002 | T(s) 1.11 | Feas 53 787.08 794.92 | Inf 42 769.57 786.40 | Div 0.21 0.27 | Feas 0.14 1.00 | Pen 3.53 0.10
