baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11238.7;0.024019
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11229.8;0.230484
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11210.7;0.878241
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11179.4;1.12099
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11132.9;1.15343
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11098.7;1.48755
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11049.8;1.74289
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11041.7;1.88263
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;11004.7;2.48721
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10987;3.1429
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10972.3;4.09849
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10966.3;4.49174
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10956.7;4.73989
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10951.5;4.80823
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10950.8;4.83953
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10949;5.74953
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10943.8;6.16629
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10941.1;6.26359
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10934.2;6.57006
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10926.3;6.87406
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10923.4;6.99275
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10918.3;7.84154
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10908.8;8.36108
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10901.9;8.45472
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10879.8;8.47932
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10859.2;8.68316
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10853.9;11.85
baseline_results/cvrp_hgs/Vrp-Set-Golden-n401/Vrp-Set-Golden-n401-hgs/0.hgs1.vrp;1234;10850.3;12.9092
