baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1375.48;0.008974
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1363.27;0.011383
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1353.46;0.020731
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1345.86;0.022832
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1343.21;0.05001
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1342.24;0.183005
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1339.49;0.219848
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1336.23;0.263718
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1334.74;0.293213
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1333.33;0.371023
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1328.16;0.379261
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1327.57;0.380687
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1327.02;0.422959
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1317.43;0.485211
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1315.5;0.655666
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1312.81;0.900085
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1312.03;1.43183
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1303.7;1.4644
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1302.91;1.91654
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1302.46;2.22046
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1302.06;2.7351
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1300.87;2.74183
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1299.99;2.89642
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1298.97;2.94102
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1297.95;2.97147
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1297.04;3.75355
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1296.08;4.15646
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1294.01;4.47772
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1292.32;5.34452
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1291.71;5.7291
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1291.5;8.4416
baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp;1234;1291.45;10.3167
