baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;31934.5;0.041769
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30470;0.062459
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30429.1;0.73128
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30415.5;1.76503
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30359.1;1.83104
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30355.7;1.90475
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30272.4;1.96026
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30266.7;2.26948
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30238;2.34086
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30223;2.44271
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30153.1;2.52313
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30114.9;2.58263
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30109.9;3.72635
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30071.4;3.96483
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30059.8;4.29838
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30043;4.97946
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;30003.6;5.07541
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29919.6;5.86441
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29913.9;7.33443
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29828.1;7.67172
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29801.8;10.1413
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29791.1;10.4441
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29713;11.7226
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29703.4;12.8322
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29664.1;14.0178
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29618.6;16.7245
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29556.6;18.2567
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29553.1;26.3961
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29510.9;27.0591
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29427.7;36.655
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29423.6;54.7353
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29422.9;56.6062
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29422.3;65.4339
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29416.6;69.6318
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29415.3;75.0062
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29413.5;75.8526
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29408.4;80.0782
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29402.8;86.1252
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29385.4;91.9417
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29373.5;103.329
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29370.3;104.017
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29365.5;129.576
baseline_results/cvrp_hgs/Vrp-Set-D-n510/Vrp-Set-D-n510-hgs/0.hgs1.vrp;1234;29355.7;140.55
