=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-A-n80/Vrp-Set-A-n80-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 16 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 79 CLIENTS AND 16 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.12 | Feas 44 1775.65 1815.82 | Inf 31 1787.24 1835.55 | Div 0.49 0.53 | Feas 0.69 1.00 | Pen 4.51 0.85
It    500     33 | T(s) 0.42 | Feas 58 1768.70 1777.82 | Inf 47 1755.24 1768.31 | Div 0.31 0.30 | Feas 0.20 1.00 | Pen 2.77 0.38
It   1000    533 | T(s) 0.71 | Feas 60 1768.70 1774.59 | Inf 64 1755.79 1763.49 | Div 0.27 0.24 | Feas 0.23 1.00 | Pen 2.82 0.17
It   1500   1033 | T(s) 1.00 | Feas 44 1768.70 1775.18 | Inf 49 1756.36 1766.33 | Div 0.30 0.30 | Feas 0.18 1.00 | Pen 2.88 0.10
It   2000   1533 | T(s) 1.29 | Feas 45 1768.70 1775.80 | Inf 35 1756.93 1766.75 | Div 0.30 0.33 | Feas 0.20 1.00 | Pen 2.94 0.10
It   2500    473 | T(s) 1.59 | Feas 65 1766.50 1772.12 | Inf 26 1752.53 1761.81 | Div 0.24 0.29 | Feas 0.18 1.00 | Pen 2.50 0.10
It   3000    973 | T(s) 1.88 | Feas 35 1766.50 1774.68 | Inf 50 1753.53 1761.21 | Div 0.32 0.24 | Feas 0.13 1.00 | Pen 2.60 0.10
It   3500   1473 | T(s) 2.17 | Feas 41 1766.50 1774.19 | Inf 42 1754.05 1761.42 | Div 0.31 0.27 | Feas 0.16 1.00 | Pen 2.65 0.10
It   4000   1973 | T(s) 2.48 | Feas 59 1766.50 1771.46 | Inf 33 1754.58 1765.12 | Div 0.24 0.32 | Feas 0.22 1.00 | Pen 2.70 0.10
It   4500   2473 | T(s) 2.79 | Feas 38 1766.50 1771.60 | Inf 64 1755.12 1761.61 | Div 0.27 0.24 | Feas 0.19 1.00 | Pen 2.76 0.10
It   5000   2973 | T(s) 3.07 | Feas 39 1766.50 1772.66 | Inf 43 1755.12 1760.38 | Div 0.28 0.22 | Feas 0.21 1.00 | Pen 2.76 0.10
It   5500   3473 | T(s) 3.36 | Feas 45 1766.50 1772.32 | Inf 59 1750.99 1756.10 | Div 0.27 0.21 | Feas 0.23 1.00 | Pen 2.34 0.10
It   6000   3973 | T(s) 3.66 | Feas 58 1766.50 1771.24 | Inf 47 1751.94 1758.54 | Div 0.25 0.25 | Feas 0.28 1.00 | Pen 2.44 0.10
It   6500   4473 | T(s) 3.94 | Feas 55 1766.50 1770.36 | Inf 35 1756.81 1762.84 | Div 0.23 0.26 | Feas 0.22 1.00 | Pen 2.93 0.10
It   7000   4973 | T(s) 4.22 | Feas 31 1766.50 1774.85 | Inf 46 1752.42 1758.57 | Div 0.32 0.23 | Feas 0.32 1.00 | Pen 2.49 0.10
It   7500   5473 | T(s) 4.51 | Feas 49 1766.50 1770.61 | Inf 61 1752.92 1760.05 | Div 0.25 0.24 | Feas 0.21 1.00 | Pen 2.54 0.10
It   8000   5973 | T(s) 4.81 | Feas 35 1766.50 1771.43 | Inf 34 1749.55 1758.67 | Div 0.27 0.28 | Feas 0.29 1.00 | Pen 2.20 0.10
It   8500   6473 | T(s) 5.13 | Feas 46 1766.50 1772.64 | Inf 27 1748.61 1763.20 | Div 0.28 0.38 | Feas 0.19 1.00 | Pen 2.24 0.10
It   9000   6973 | T(s) 5.42 | Feas 31 1766.50 1775.17 | Inf 63 1755.01 1764.58 | Div 0.32 0.28 | Feas 0.19 1.00 | Pen 2.75 0.10
It   9500   7473 | T(s) 5.72 | Feas 40 1766.50 1770.84 | Inf 42 1750.89 1758.37 | Div 0.25 0.29 | Feas 0.18 1.00 | Pen 2.33 0.10
It  10000   7973 | T(s) 6.02 | Feas 43 1766.50 1771.34 | Inf 33 1755.56 1770.60 | Div 0.25 0.38 | Feas 0.25 1.00 | Pen 2.80 0.10
It  10500   8473 | T(s) 6.32 | Feas 44 1766.50 1771.40 | Inf 44 1743.73 1754.07 | Div 0.26 0.26 | Feas 0.26 1.00 | Pen 2.02 0.10
It  11000   8973 | T(s) 6.64 | Feas 41 1766.50 1772.49 | Inf 62 1756.69 1766.38 | Div 0.28 0.29 | Feas 0.17 1.00 | Pen 2.91 0.10
It  11500   9473 | T(s) 6.93 | Feas 54 1766.50 1771.58 | Inf 40 1757.87 1766.64 | Div 0.25 0.29 | Feas 0.13 1.00 | Pen 3.03 0.10
