baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;772.525;0.002457
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;757.688;0.003606
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;755.878;0.006321
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;749.958;0.011693
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;748.979;0.032992
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;748.712;0.08853
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;746.34;0.089272
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;745.429;0.099532
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;744.998;0.118624
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;743.741;0.125825
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;743.136;0.187558
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;742.562;0.217786
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;741.908;0.240836
baseline_results/cvrp_hgs/Vrp-Set-E-n76/Vrp-Set-E-n76-hgs/3.hgs1.vrp;1234;740.655;0.329777
