=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-B-n57/Vrp-Set-B-n57-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 13 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 56 CLIENTS AND 13 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.07 | Feas 55 1143.33 1143.69 | Inf 58 1133.16 1135.28 | Div 0.15 0.21 | Feas 0.43 1.00 | Pen 2.00 0.85
It    500    502 | T(s) 0.30 | Feas 32 1143.33 1146.53 | Inf 64 1151.12 1151.19 | Div 0.26 0.14 | Feas 0.12 1.00 | Pen 2.45 0.38
It   1000   1002 | T(s) 0.51 | Feas 42 1143.33 1144.48 | Inf 41 1136.40 1137.16 | Div 0.20 0.18 | Feas 0.19 1.00 | Pen 2.08 0.17
It   1500   1502 | T(s) 0.72 | Feas 53 1143.33 1144.14 | Inf 35 1136.40 1137.67 | Div 0.19 0.22 | Feas 0.20 1.00 | Pen 2.08 0.10
It   2000   2002 | T(s) 0.93 | Feas 52 1143.33 1143.50 | Inf 60 1138.07 1138.07 | Div 0.15 0.13 | Feas 0.17 1.00 | Pen 2.13 0.10
It   2500   2502 | T(s) 1.14 | Feas 25 1143.33 1155.40 | Inf 42 1126.76 1127.26 | Div 0.34 0.16 | Feas 0.27 1.00 | Pen 1.84 0.10
It   3000   3002 | T(s) 1.34 | Feas 54 1143.33 1143.33 | Inf 63 1128.23 1128.23 | Div 0.14 0.13 | Feas 0.31 1.00 | Pen 1.88 0.10
It   3500   3502 | T(s) 1.55 | Feas 42 1143.33 1144.98 | Inf 59 1129.74 1130.39 | Div 0.21 0.15 | Feas 0.26 1.00 | Pen 1.92 0.10
It   4000   4002 | T(s) 1.75 | Feas 27 1143.33 1152.77 | Inf 54 1146.92 1147.14 | Div 0.34 0.14 | Feas 0.20 1.00 | Pen 2.35 0.10
It   4500   4502 | T(s) 1.95 | Feas 43 1143.33 1145.09 | Inf 41 1148.80 1149.57 | Div 0.22 0.18 | Feas 0.13 1.00 | Pen 2.39 0.10
It   5000   5002 | T(s) 2.16 | Feas 56 1143.33 1143.33 | Inf 60 1136.06 1136.06 | Div 0.14 0.14 | Feas 0.18 1.00 | Pen 2.08 0.10
