=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-D-n405/Vrp-Set-D-n405-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 26 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 404 CLIENTS AND 26 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.09 | Feas 60 17905.33 18234.38 | NO-INFEASIBLE | Div 0.47 -1.00 | Feas 1.00 1.00 | Pen 44.90 0.85
It    500     81 | T(s) 4.20 | Feas 62 17624.11 17705.93 | Inf 9 17858.43 18117.56 | Div 0.38 0.39 | Feas 0.94 1.00 | Pen 19.92 0.38
It   1000     77 | T(s) 6.89 | Feas 44 17503.91 17608.09 | Inf 47 17455.42 17574.28 | Div 0.38 0.34 | Feas 0.42 1.00 | Pen 8.84 0.17
It   1500    126 | T(s) 9.62 | Feas 63 17428.78 17499.43 | Inf 29 17421.81 17525.87 | Div 0.33 0.38 | Feas 0.15 1.00 | Pen 9.20 0.10
It   2000     58 | T(s) 12.03 | Feas 65 17397.64 17448.97 | Inf 43 17360.73 17448.93 | Div 0.31 0.34 | Feas 0.19 1.00 | Pen 7.97 0.10
It   2500    177 | T(s) 14.52 | Feas 46 17331.83 17409.58 | Inf 65 17319.92 17376.53 | Div 0.32 0.29 | Feas 0.30 1.00 | Pen 8.29 0.10
It   3000    677 | T(s) 17.10 | Feas 63 17331.83 17393.94 | Inf 49 17308.65 17375.04 | Div 0.32 0.31 | Feas 0.28 1.00 | Pen 8.46 0.10
It   3500    438 | T(s) 19.76 | Feas 63 17315.44 17373.10 | Inf 41 17310.34 17381.01 | Div 0.30 0.31 | Feas 0.14 1.00 | Pen 10.15 0.10
It   4000    938 | T(s) 22.47 | Feas 59 17315.44 17358.52 | Inf 47 17265.11 17312.56 | Div 0.29 0.26 | Feas 0.17 1.00 | Pen 7.48 0.10
It   4500     17 | T(s) 25.16 | Feas 30 17272.18 17350.77 | Inf 32 17263.16 17307.47 | Div 0.30 0.27 | Feas 0.18 1.00 | Pen 7.63 0.10
It   5000    517 | T(s) 27.72 | Feas 42 17272.18 17309.71 | Inf 61 17260.68 17302.76 | Div 0.22 0.23 | Feas 0.25 1.00 | Pen 9.34 0.10
It   5500   1017 | T(s) 30.28 | Feas 57 17272.18 17309.98 | Inf 55 17261.24 17294.64 | Div 0.23 0.23 | Feas 0.17 1.00 | Pen 9.53 0.10
It   6000    179 | T(s) 32.77 | Feas 34 17270.50 17303.91 | Inf 25 17246.29 17345.32 | Div 0.23 0.33 | Feas 0.27 1.00 | Pen 6.88 0.10
It   6500     54 | T(s) 35.33 | Feas 61 17267.06 17287.40 | Inf 34 17262.39 17302.00 | Div 0.16 0.26 | Feas 0.12 1.00 | Pen 9.91 0.10
It   7000    554 | T(s) 37.82 | Feas 25 17267.06 17309.69 | Inf 54 17223.91 17275.97 | Div 0.26 0.24 | Feas 0.17 1.00 | Pen 8.59 0.10
It   7500    235 | T(s) 40.99 | Feas 41 17267.00 17310.90 | Inf 36 17224.60 17311.82 | Div 0.25 0.29 | Feas 0.32 1.00 | Pen 8.77 0.10
It   8000     39 | T(s) 44.69 | Feas 47 17258.22 17294.79 | Inf 65 17225.30 17300.41 | Div 0.23 0.27 | Feas 0.31 1.00 | Pen 8.94 0.10
