=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n223/Vrp-Set-X-n223-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 47 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 222 CLIENTS AND 47 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.27 | Feas 60 41512.01 41938.62 | Inf 1 42642.37 42642.37 | Div 0.59 -nan | Feas 0.99 1.00 | Pen 114.28 0.85
It    500    344 | T(s) 1.23 | Feas 41 40859.32 41053.79 | Inf 30 40761.53 40977.25 | Div 0.44 0.47 | Feas 0.22 1.00 | Pen 59.65 0.38
It   1000    186 | T(s) 2.18 | Feas 45 40764.86 40896.24 | Inf 60 40699.88 40795.45 | Div 0.45 0.37 | Feas 0.23 1.00 | Pen 60.85 0.17
It   1500    278 | T(s) 3.13 | Feas 44 40721.25 40846.21 | Inf 48 40701.25 40850.97 | Div 0.46 0.45 | Feas 0.20 1.00 | Pen 73.01 0.10
It   2000    179 | T(s) 4.09 | Feas 65 40652.42 40810.69 | Inf 31 40681.83 40877.56 | Div 0.43 0.51 | Feas 0.17 1.00 | Pen 63.30 0.10
It   2500     82 | T(s) 5.01 | Feas 27 40628.79 40850.13 | Inf 55 40591.94 40714.41 | Div 0.50 0.42 | Feas 0.18 1.00 | Pen 53.81 0.10
It   3000    582 | T(s) 5.91 | Feas 49 40628.79 40709.11 | Inf 55 40634.80 40702.71 | Div 0.37 0.38 | Feas 0.10 1.00 | Pen 65.86 0.10
It   3500    172 | T(s) 6.87 | Feas 31 40615.30 40707.47 | Inf 45 40601.45 40734.70 | Div 0.40 0.45 | Feas 0.20 1.00 | Pen 55.98 0.10
It   4000    155 | T(s) 7.81 | Feas 46 40586.64 40670.30 | Inf 29 40575.94 40755.80 | Div 0.33 0.47 | Feas 0.24 1.00 | Pen 57.10 0.10
It   4500    655 | T(s) 8.72 | Feas 64 40586.64 40631.88 | Inf 61 40575.94 40658.77 | Div 0.26 0.38 | Feas 0.18 1.00 | Pen 57.10 0.10
It   5000    396 | T(s) 9.62 | Feas 34 40574.57 40661.00 | Inf 51 40579.37 40664.20 | Div 0.36 0.38 | Feas 0.25 1.00 | Pen 58.24 0.10
It   5500    170 | T(s) 10.52 | Feas 62 40572.22 40619.81 | Inf 34 40538.45 40646.09 | Div 0.27 0.41 | Feas 0.27 1.00 | Pen 49.51 0.10
It   6000    670 | T(s) 11.46 | Feas 35 40572.22 40622.17 | Inf 38 40558.35 40620.53 | Div 0.31 0.37 | Feas 0.20 1.00 | Pen 59.41 0.10
It   6500   1170 | T(s) 12.39 | Feas 61 40572.22 40601.12 | Inf 65 40529.76 40634.91 | Div 0.26 0.36 | Feas 0.29 1.00 | Pen 60.60 0.10
It   7000     74 | T(s) 13.28 | Feas 59 40515.30 40673.27 | Inf 61 40517.33 40599.22 | Div 0.36 0.35 | Feas 0.17 1.00 | Pen 60.60 0.10
It   7500    574 | T(s) 14.21 | Feas 37 40515.30 40637.96 | Inf 57 40520.97 40621.64 | Div 0.35 0.35 | Feas 0.16 1.00 | Pen 61.81 0.10
It   8000    165 | T(s) 15.07 | Feas 54 40503.89 40597.47 | Inf 42 40520.97 40586.27 | Div 0.30 0.35 | Feas 0.23 1.00 | Pen 61.81 0.10
It   8500    121 | T(s) 15.98 | Feas 54 40499.83 40569.31 | Inf 54 40487.78 40590.01 | Div 0.27 0.34 | Feas 0.30 1.00 | Pen 52.54 0.10
It   9000    621 | T(s) 16.87 | Feas 60 40499.83 40559.46 | Inf 40 40493.03 40563.72 | Div 0.25 0.34 | Feas 0.18 1.00 | Pen 53.59 0.10
It   9500   1121 | T(s) 17.78 | Feas 42 40499.83 40563.19 | Inf 61 40452.84 40514.68 | Div 0.28 0.30 | Feas 0.28 1.00 | Pen 45.55 0.10
It  10000   1621 | T(s) 18.69 | Feas 44 40499.83 40568.16 | Inf 58 40493.68 40549.24 | Div 0.30 0.29 | Feas 0.25 1.00 | Pen 54.66 0.10
It  10500   2121 | T(s) 19.60 | Feas 45 40499.83 40556.21 | Inf 49 40448.91 40499.42 | Div 0.26 0.28 | Feas 0.26 1.00 | Pen 47.39 0.10
It  11000   2621 | T(s) 20.55 | Feas 50 40499.83 40560.72 | Inf 49 40451.76 40548.93 | Div 0.28 0.35 | Feas 0.26 1.00 | Pen 48.34 0.10
It  11500   3121 | T(s) 21.45 | Feas 47 40499.83 40551.85 | Inf 41 40454.66 40551.79 | Div 0.29 0.37 | Feas 0.16 1.00 | Pen 49.30 0.10
It  12000   3621 | T(s) 22.39 | Feas 37 40499.83 40593.88 | Inf 30 40459.80 40577.76 | Div 0.35 0.39 | Feas 0.20 1.00 | Pen 60.35 0.10
It  12500   4121 | T(s) 23.31 | Feas 25 40499.83 40683.17 | Inf 53 40459.80 40532.48 | Div 0.39 0.30 | Feas 0.16 1.00 | Pen 60.35 0.10
It  13000   4621 | T(s) 24.23 | Feas 41 40499.83 40549.79 | Inf 43 40459.80 40558.40 | Div 0.29 0.32 | Feas 0.23 1.00 | Pen 60.35 0.10
It  13500   5121 | T(s) 25.15 | Feas 27 40499.83 40569.13 | Inf 28 40455.72 40568.97 | Div 0.34 0.38 | Feas 0.14 1.00 | Pen 62.79 0.10
It  14000    486 | T(s) 26.05 | Feas 48 40496.96 40533.17 | Inf 48 40426.95 40525.68 | Div 0.24 0.34 | Feas 0.29 1.00 | Pen 54.44 0.10
It  14500    986 | T(s) 26.97 | Feas 52 40496.96 40519.01 | Inf 43 40420.82 40524.55 | Div 0.19 0.34 | Feas 0.21 1.00 | Pen 54.44 0.10
It  15000   1486 | T(s) 27.86 | Feas 38 40496.96 40522.68 | Inf 35 40445.20 40545.64 | Div 0.23 0.34 | Feas 0.19 1.00 | Pen 66.63 0.10
It  15500   1986 | T(s) 28.74 | Feas 41 40496.96 40517.34 | Inf 58 40410.15 40475.89 | Div 0.19 0.29 | Feas 0.26 1.00 | Pen 49.10 0.10
It  16000   2486 | T(s) 29.64 | Feas 45 40496.96 40516.26 | Inf 56 40425.09 40497.50 | Div 0.17 0.28 | Feas 0.19 1.00 | Pen 58.92 0.10
It  16500   2986 | T(s) 30.51 | Feas 34 40496.96 40527.84 | Inf 39 40423.09 40491.87 | Div 0.22 0.30 | Feas 0.18 1.00 | Pen 58.92 0.10
