=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n841/Vrp-Set-Li-n841-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 28 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 840 CLIENTS AND 28 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 4.21 | Feas 60 17025.86 17179.06 | NO-INFEASIBLE | Div 0.50 -1.00 | Feas 1.00 1.00 | Pen 17.00 0.85
It    500     46 | T(s) 16.13 | Feas 27 16708.80 16927.23 | NO-INFEASIBLE | Div 0.47 -1.00 | Feas 1.00 1.00 | Pen 7.54 0.38
It   1000    159 | T(s) 28.47 | Feas 35 16602.67 16756.48 | NO-INFEASIBLE | Div 0.42 -1.00 | Feas 1.00 1.00 | Pen 3.35 0.17
It   1500    350 | T(s) 40.50 | Feas 43 16592.94 16703.15 | Inf 1 17051.78 17051.78 | Div 0.41 -nan | Feas 0.99 1.00 | Pen 1.49 0.10
It   2000     25 | T(s) 53.46 | Feas 48 16391.89 16531.45 | Inf 32 16466.42 16672.44 | Div 0.37 0.41 | Feas 0.80 1.00 | Pen 0.66 0.10
It   2500    306 | T(s) 67.14 | Feas 27 16316.98 16487.22 | Inf 51 16271.84 16402.03 | Div 0.42 0.39 | Feas 0.15 1.00 | Pen 0.49 0.10
It   3000     98 | T(s) 81.75 | Feas 39 16250.53 16389.45 | Inf 53 16143.57 16324.53 | Div 0.40 0.38 | Feas 0.24 1.00 | Pen 0.42 0.10
It   3500    160 | T(s) 97.14 | Feas 55 16088.88 16302.43 | Inf 34 16108.44 16244.63 | Div 0.35 0.35 | Feas 0.24 1.00 | Pen 0.52 0.10
It   4000    660 | T(s) 113.29 | Feas 26 16088.88 16234.53 | Inf 26 16066.67 16225.66 | Div 0.36 0.37 | Feas 0.10 1.00 | Pen 0.53 0.10
It   4500     74 | T(s) 129.32 | Feas 57 16059.77 16132.22 | Inf 54 16026.68 16145.67 | Div 0.27 0.32 | Feas 0.13 1.00 | Pen 0.55 0.10
It   5000     80 | T(s) 144.48 | Feas 62 16024.63 16104.17 | Inf 32 16009.02 16106.16 | Div 0.25 0.30 | Feas 0.22 1.00 | Pen 0.47 0.10
It   5500    406 | T(s) 160.34 | Feas 28 15997.99 16172.88 | Inf 48 15991.03 16084.51 | Div 0.36 0.31 | Feas 0.23 1.00 | Pen 0.48 0.10
It   6000    906 | T(s) 176.46 | Feas 63 15997.99 16109.63 | Inf 39 15939.59 16069.61 | Div 0.32 0.32 | Feas 0.10 1.00 | Pen 0.49 0.10
It   6500   1406 | T(s) 192.46 | Feas 65 15997.99 16085.26 | Inf 52 15889.96 16036.33 | Div 0.31 0.31 | Feas 0.37 1.00 | Pen 0.44 0.10
It   7000     13 | T(s) 207.75 | Feas 34 15961.69 16072.05 | Inf 58 15905.29 16007.61 | Div 0.31 0.28 | Feas 0.17 1.00 | Pen 0.45 0.10
It   7500    513 | T(s) 222.42 | Feas 35 15961.69 16053.90 | Inf 31 15921.33 16047.63 | Div 0.32 0.33 | Feas 0.25 1.00 | Pen 0.46 0.10
It   8000    254 | T(s) 237.53 | Feas 45 15933.14 16028.16 | Inf 60 15915.84 15973.46 | Div 0.30 0.26 | Feas 0.18 1.00 | Pen 0.46 0.10
It   8500     62 | T(s) 252.70 | Feas 42 15931.51 16072.06 | Inf 54 15890.93 15979.20 | Div 0.33 0.28 | Feas 0.23 1.00 | Pen 0.46 0.10
It   9000    133 | T(s) 267.75 | Feas 25 15929.81 16080.19 | Inf 33 15878.43 16036.11 | Div 0.35 0.34 | Feas 0.20 1.00 | Pen 0.47 0.10
It   9500     65 | T(s) 290.73 | Feas 28 15875.42 16026.84 | Inf 29 15872.71 15988.81 | Div 0.33 0.32 | Feas 0.07 1.00 | Pen 0.48 0.10
It  10000    389 | T(s) 309.41 | Feas 53 15832.24 15947.86 | Inf 55 15823.18 15921.61 | Div 0.27 0.26 | Feas 0.25 1.00 | Pen 0.48 0.10
It  10500    126 | T(s) 324.68 | Feas 55 15827.76 15929.55 | Inf 48 15821.53 15918.87 | Div 0.28 0.27 | Feas 0.08 1.00 | Pen 0.50 0.10
It  11000    626 | T(s) 340.29 | Feas 54 15827.76 15905.44 | Inf 41 15757.45 15875.98 | Div 0.25 0.25 | Feas 0.26 1.00 | Pen 0.43 0.10
It  11500    440 | T(s) 355.70 | Feas 40 15820.06 15852.63 | Inf 40 15821.75 15865.06 | Div 0.18 0.19 | Feas 0.15 1.00 | Pen 0.63 0.10
It  12000    231 | T(s) 370.80 | Feas 59 15814.68 15847.75 | Inf 33 15751.57 15847.07 | Div 0.19 0.21 | Feas 0.34 1.00 | Pen 0.46 0.10
It  12500    170 | T(s) 386.52 | Feas 47 15810.76 15863.20 | Inf 65 15754.34 15836.90 | Div 0.22 0.20 | Feas 0.22 1.00 | Pen 0.55 0.10
It  13000     40 | T(s) 401.96 | Feas 44 15788.21 15843.72 | Inf 65 15755.01 15834.46 | Div 0.21 0.20 | Feas 0.19 1.00 | Pen 0.58 0.10
It  13500    217 | T(s) 418.24 | Feas 49 15754.96 15820.39 | Inf 45 15753.42 15798.68 | Div 0.20 0.19 | Feas 0.14 1.00 | Pen 0.59 0.10
It  14000    162 | T(s) 433.24 | Feas 42 15741.43 15790.86 | Inf 34 15743.42 15780.54 | Div 0.18 0.16 | Feas 0.15 1.00 | Pen 0.70 0.10
It  14500    662 | T(s) 447.87 | Feas 59 15741.43 15782.62 | Inf 28 15741.56 15779.86 | Div 0.18 0.18 | Feas 0.28 1.00 | Pen 0.52 0.10
It  15000   1162 | T(s) 462.60 | Feas 30 15741.43 15772.77 | Inf 30 15742.73 15770.04 | Div 0.17 0.16 | Feas 0.10 1.00 | Pen 0.64 0.10
It  15500     10 | T(s) 476.65 | Feas 26 15738.99 15864.59 | Inf 58 15741.71 15751.13 | Div 0.23 0.12 | Feas 0.31 1.00 | Pen 0.55 0.10
It  16000    510 | T(s) 491.06 | Feas 31 15738.99 15807.59 | Inf 42 15741.82 15761.47 | Div 0.19 0.16 | Feas 0.23 1.00 | Pen 0.56 0.10
It  16500   1010 | T(s) 506.32 | Feas 27 15738.99 15777.53 | Inf 26 15729.62 15796.35 | Div 0.19 0.23 | Feas 0.27 1.00 | Pen 0.48 0.10
It  17000    481 | T(s) 521.15 | Feas 58 15738.49 15756.19 | Inf 54 15720.23 15760.79 | Div 0.14 0.17 | Feas 0.25 1.00 | Pen 0.58 0.10
It  17500    981 | T(s) 535.55 | Feas 30 15738.49 15761.07 | Inf 44 15720.23 15763.41 | Div 0.16 0.19 | Feas 0.21 1.00 | Pen 0.58 0.10
It  18000   1481 | T(s) 549.81 | Feas 42 15738.49 15756.51 | Inf 61 15721.64 15747.64 | Div 0.16 0.17 | Feas 0.18 1.00 | Pen 0.60 0.10
It  18500   1981 | T(s) 564.27 | Feas 30 15738.49 15763.67 | Inf 53 15711.17 15751.15 | Div 0.18 0.18 | Feas 0.18 1.00 | Pen 0.52 0.10
It  19000   2481 | T(s) 579.19 | Feas 48 15738.49 15762.15 | Inf 30 15712.30 15767.73 | Div 0.17 0.21 | Feas 0.18 1.00 | Pen 0.53 0.10
It  19500    499 | T(s) 594.16 | Feas 37 15736.41 15773.05 | Inf 54 15709.83 15742.63 | Div 0.19 0.18 | Feas 0.23 1.00 | Pen 0.54 0.10
