=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n459/Vrp-Set-X-n459-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 37 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 458 CLIENTS AND 37 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.23 | Feas 58 25288.40 25483.56 | Inf 3 25583.92 25666.36 | Div 0.53 0.54 | Feas 0.97 1.00 | Pen 9.84 0.85
It    500    198 | T(s) 4.88 | Feas 64 24812.25 24980.76 | Inf 33 24972.74 25087.20 | Div 0.49 0.52 | Feas 0.52 1.00 | Pen 4.36 0.38
It   1000     97 | T(s) 8.51 | Feas 25 24725.47 24951.88 | Inf 54 24684.25 24796.90 | Div 0.54 0.47 | Feas 0.22 1.00 | Pen 2.68 0.17
It   1500     60 | T(s) 11.99 | Feas 45 24584.04 24732.34 | Inf 46 24572.86 24731.68 | Div 0.48 0.48 | Feas 0.23 1.00 | Pen 2.68 0.10
It   2000    143 | T(s) 15.27 | Feas 44 24489.26 24635.44 | Inf 44 24442.15 24596.05 | Div 0.45 0.43 | Feas 0.09 1.00 | Pen 2.73 0.10
It   2500    381 | T(s) 18.54 | Feas 61 24431.10 24517.43 | Inf 33 24422.33 24557.51 | Div 0.37 0.44 | Feas 0.16 1.00 | Pen 2.79 0.10
It   3000     75 | T(s) 21.70 | Feas 55 24413.47 24485.67 | Inf 34 24407.85 24491.31 | Div 0.38 0.40 | Feas 0.16 1.00 | Pen 2.79 0.10
It   3500    296 | T(s) 24.92 | Feas 60 24393.51 24452.57 | Inf 44 24385.40 24457.08 | Div 0.35 0.37 | Feas 0.23 1.00 | Pen 2.84 0.10
It   4000     95 | T(s) 28.04 | Feas 40 24384.94 24452.87 | Inf 64 24383.13 24422.46 | Div 0.37 0.34 | Feas 0.17 1.00 | Pen 2.47 0.10
It   4500     58 | T(s) 31.00 | Feas 26 24334.52 24431.75 | Inf 54 24325.15 24392.34 | Div 0.39 0.32 | Feas 0.23 1.00 | Pen 2.52 0.10
It   5000     94 | T(s) 33.95 | Feas 45 24328.13 24384.35 | Inf 47 24325.35 24384.43 | Div 0.32 0.33 | Feas 0.26 1.00 | Pen 2.62 0.10
It   5500     10 | T(s) 36.65 | Feas 54 24318.75 24354.63 | Inf 41 24323.08 24370.99 | Div 0.28 0.32 | Feas 0.17 1.00 | Pen 2.67 0.10
It   6000    357 | T(s) 39.57 | Feas 60 24298.54 24348.11 | Inf 31 24322.64 24393.21 | Div 0.29 0.36 | Feas 0.19 1.00 | Pen 3.27 0.10
It   6500    857 | T(s) 42.42 | Feas 47 24298.54 24357.83 | Inf 45 24304.12 24367.72 | Div 0.34 0.36 | Feas 0.21 1.00 | Pen 2.83 0.10
It   7000     73 | T(s) 45.35 | Feas 61 24292.47 24336.53 | Inf 35 24304.23 24381.40 | Div 0.30 0.37 | Feas 0.16 1.00 | Pen 2.89 0.10
It   7500     37 | T(s) 48.22 | Feas 38 24289.56 24334.01 | Inf 55 24285.73 24332.41 | Div 0.31 0.31 | Feas 0.25 1.00 | Pen 2.89 0.10
It   8000    537 | T(s) 51.08 | Feas 47 24289.56 24355.79 | Inf 52 24277.73 24343.65 | Div 0.33 0.33 | Feas 0.18 1.00 | Pen 2.89 0.10
It   8500    495 | T(s) 53.88 | Feas 64 24278.06 24331.90 | Inf 54 24278.37 24320.40 | Div 0.32 0.30 | Feas 0.10 1.00 | Pen 3.54 0.10
It   9000     93 | T(s) 56.72 | Feas 61 24262.21 24320.46 | Inf 29 24277.84 24352.79 | Div 0.31 0.35 | Feas 0.20 1.00 | Pen 3.01 0.10
It   9500    593 | T(s) 59.58 | Feas 40 24262.21 24333.05 | Inf 60 24267.71 24319.53 | Div 0.31 0.29 | Feas 0.21 1.00 | Pen 3.07 0.10
It  10000   1093 | T(s) 62.36 | Feas 64 24262.21 24322.28 | Inf 50 24257.55 24294.29 | Div 0.28 0.27 | Feas 0.21 1.00 | Pen 2.61 0.10
It  10500    139 | T(s) 65.05 | Feas 59 24248.55 24273.77 | Inf 30 24249.51 24315.22 | Div 0.19 0.31 | Feas 0.22 1.00 | Pen 2.71 0.10
It  11000     49 | T(s) 67.84 | Feas 52 24246.78 24291.67 | Inf 47 24249.20 24276.87 | Div 0.25 0.24 | Feas 0.28 1.00 | Pen 2.40 0.10
It  11500    549 | T(s) 70.48 | Feas 29 24246.78 24298.17 | Inf 36 24249.29 24274.76 | Div 0.32 0.25 | Feas 0.16 1.00 | Pen 2.49 0.10
It  12000   1049 | T(s) 73.17 | Feas 40 24246.78 24272.87 | Inf 59 24246.19 24267.55 | Div 0.24 0.20 | Feas 0.19 1.00 | Pen 2.54 0.10
It  12500    270 | T(s) 75.90 | Feas 57 24245.99 24257.35 | Inf 37 24241.65 24266.43 | Div 0.18 0.24 | Feas 0.27 1.00 | Pen 2.21 0.10
It  13000    175 | T(s) 78.42 | Feas 33 24237.43 24287.31 | Inf 34 24242.15 24282.51 | Div 0.30 0.25 | Feas 0.12 1.00 | Pen 2.70 0.10
It  13500    675 | T(s) 81.07 | Feas 61 24237.43 24267.71 | Inf 65 24242.20 24262.83 | Div 0.24 0.23 | Feas 0.22 1.00 | Pen 2.75 0.10
It  14000   1175 | T(s) 83.76 | Feas 64 24237.43 24255.24 | Inf 60 24240.12 24256.43 | Div 0.19 0.19 | Feas 0.12 1.00 | Pen 2.81 0.10
It  14500    106 | T(s) 86.42 | Feas 43 24234.52 24266.48 | Inf 47 24234.25 24254.43 | Div 0.26 0.20 | Feas 0.13 1.00 | Pen 2.87 0.10
It  15000    606 | T(s) 89.15 | Feas 40 24234.52 24253.92 | Inf 25 24233.82 24266.30 | Div 0.22 0.25 | Feas 0.21 1.00 | Pen 2.44 0.10
It  15500   1106 | T(s) 91.80 | Feas 60 24234.52 24250.59 | Inf 50 24233.92 24260.47 | Div 0.20 0.23 | Feas 0.29 1.00 | Pen 2.53 0.10
It  16000     25 | T(s) 94.43 | Feas 42 24226.89 24251.58 | Inf 48 24231.59 24254.38 | Div 0.24 0.22 | Feas 0.12 1.00 | Pen 3.04 0.10
It  16500    525 | T(s) 97.24 | Feas 36 24226.89 24274.09 | Inf 37 24231.65 24266.23 | Div 0.26 0.24 | Feas 0.22 1.00 | Pen 3.10 0.10
It  17000   1025 | T(s) 99.93 | Feas 54 24226.89 24256.15 | Inf 27 24231.18 24275.87 | Div 0.23 0.28 | Feas 0.16 1.00 | Pen 2.64 0.10
It  17500    304 | T(s) 102.55 | Feas 28 24218.58 24278.30 | Inf 52 24217.69 24254.67 | Div 0.29 0.24 | Feas 0.18 1.00 | Pen 2.24 0.10
It  18000    804 | T(s) 105.09 | Feas 38 24218.58 24243.28 | Inf 30 24217.74 24263.44 | Div 0.21 0.26 | Feas 0.25 1.00 | Pen 2.29 0.10
It  18500   1304 | T(s) 107.63 | Feas 49 24218.58 24232.96 | Inf 27 24217.39 24262.31 | Div 0.16 0.26 | Feas 0.13 1.00 | Pen 2.33 0.10
It  19000    416 | T(s) 110.18 | Feas 61 24217.60 24233.86 | Inf 48 24216.68 24248.31 | Div 0.17 0.22 | Feas 0.23 1.00 | Pen 2.33 0.10
It  19500    220 | T(s) 112.66 | Feas 56 24217.48 24226.49 | Inf 29 24215.22 24244.00 | Div 0.14 0.22 | Feas 0.24 1.00 | Pen 2.33 0.10
It  20000    720 | T(s) 115.16 | Feas 42 24217.48 24229.78 | Inf 53 24214.87 24226.45 | Div 0.17 0.16 | Feas 0.28 1.00 | Pen 1.98 0.10
It  20500   1220 | T(s) 117.71 | Feas 46 24217.48 24226.80 | Inf 56 24214.50 24224.43 | Div 0.15 0.14 | Feas 0.18 1.00 | Pen 2.43 0.10
It  21000    327 | T(s) 120.27 | Feas 30 24215.90 24235.05 | Inf 55 24214.50 24224.95 | Div 0.18 0.14 | Feas 0.21 1.00 | Pen 2.43 0.10
It  21500    254 | T(s) 122.68 | Feas 61 24214.80 24225.05 | Inf 25 24214.17 24239.62 | Div 0.14 0.23 | Feas 0.26 1.00 | Pen 2.10 0.10
It  22000    754 | T(s) 125.07 | Feas 32 24214.80 24243.78 | Inf 59 24214.60 24224.40 | Div 0.21 0.15 | Feas 0.25 1.00 | Pen 2.52 0.10
It  22500    232 | T(s) 127.56 | Feas 59 24211.66 24223.42 | Inf 43 24214.65 24235.50 | Div 0.15 0.19 | Feas 0.19 1.00 | Pen 2.57 0.10
It  23000    732 | T(s) 129.99 | Feas 31 24211.66 24225.90 | Inf 65 24213.40 24226.56 | Div 0.16 0.17 | Feas 0.19 1.00 | Pen 2.19 0.10
It  23500   1232 | T(s) 132.33 | Feas 34 24211.66 24225.16 | Inf 63 24213.84 24229.28 | Div 0.17 0.18 | Feas 0.21 1.00 | Pen 2.63 0.10
It  24000   1732 | T(s) 134.75 | Feas 59 24211.66 24219.11 | Inf 42 24213.49 24239.46 | Div 0.13 0.20 | Feas 0.18 1.00 | Pen 2.28 0.10
It  24500   2232 | T(s) 137.28 | Feas 50 24211.66 24217.76 | Inf 30 24210.29 24257.98 | Div 0.13 0.25 | Feas 0.23 1.00 | Pen 2.79 0.10
It  25000   2732 | T(s) 139.78 | Feas 37 24211.66 24228.45 | Inf 64 24209.88 24223.31 | Div 0.18 0.16 | Feas 0.16 1.00 | Pen 2.37 0.10
It  25500   3232 | T(s) 142.25 | Feas 26 24211.66 24313.91 | Inf 59 24210.35 24221.46 | Div 0.27 0.17 | Feas 0.22 1.00 | Pen 2.84 0.10
It  26000   3732 | T(s) 144.68 | Feas 40 24211.66 24222.92 | Inf 45 24209.92 24229.88 | Div 0.17 0.18 | Feas 0.21 1.00 | Pen 2.42 0.10
It  26500   4232 | T(s) 147.18 | Feas 59 24211.66 24223.20 | Inf 31 24209.97 24240.70 | Div 0.16 0.22 | Feas 0.18 1.00 | Pen 2.46 0.10
It  27000   4732 | T(s) 149.72 | Feas 35 24211.66 24230.30 | Inf 54 24209.97 24233.17 | Div 0.19 0.19 | Feas 0.21 1.00 | Pen 2.46 0.10
It  27500   5232 | T(s) 152.17 | Feas 27 24211.66 24231.70 | Inf 41 24210.02 24220.27 | Div 0.21 0.17 | Feas 0.25 1.00 | Pen 2.51 0.10
It  28000   5732 | T(s) 154.55 | Feas 43 24211.66 24225.16 | Inf 61 24208.04 24236.44 | Div 0.18 0.20 | Feas 0.19 1.00 | Pen 2.14 0.10
It  28500   6232 | T(s) 156.99 | Feas 34 24211.66 24227.37 | Inf 52 24208.13 24220.63 | Div 0.19 0.18 | Feas 0.27 1.00 | Pen 2.18 0.10
It  29000    137 | T(s) 159.50 | Feas 62 24210.11 24245.94 | Inf 47 24207.90 24261.24 | Div 0.21 0.23 | Feas 0.18 1.00 | Pen 2.62 0.10
It  29500    328 | T(s) 162.07 | Feas 55 24209.34 24236.85 | Inf 28 24207.75 24267.06 | Div 0.20 0.25 | Feas 0.29 1.00 | Pen 2.72 0.10
It  30000    828 | T(s) 164.56 | Feas 29 24209.34 24236.83 | Inf 55 24203.81 24233.02 | Div 0.23 0.20 | Feas 0.17 1.00 | Pen 2.31 0.10
It  30500   1328 | T(s) 166.96 | Feas 46 24209.34 24228.33 | Inf 43 24203.90 24223.29 | Div 0.19 0.18 | Feas 0.14 1.00 | Pen 2.41 0.10
It  31000     13 | T(s) 169.54 | Feas 46 24207.92 24231.32 | Inf 40 24202.47 24225.38 | Div 0.19 0.18 | Feas 0.20 1.00 | Pen 2.89 0.10
It  31500     96 | T(s) 171.93 | Feas 41 24205.93 24216.40 | Inf 29 24202.59 24218.14 | Div 0.15 0.17 | Feas 0.13 1.00 | Pen 3.00 0.10
It  32000    358 | T(s) 174.28 | Feas 38 24205.88 24219.68 | Inf 44 24198.46 24219.54 | Div 0.18 0.16 | Feas 0.19 1.00 | Pen 2.55 0.10
